IAUNAME,SOURCEID,VARID,FIELDID,CUEVENTID,RA2000,DEC2000,CEPHTYPE,CEPHSUBTYPE,CEPHMODE,PERIOD,YNEPOCHS,YMEANMAG,YMAGERR,YAMPL,YAMPLERR,JNEPOCHS,JMEANMAG,JMAGERR,JAMPL,JAMPLERR,KSNEPOCHS,KSMEANMAG,KSMAGERR,KSAMPL,KSAMPLERR,NOTES,ORIGVSAREL,ORIGVSASOURCEID,CATALOGUE,EXTERNALID
VMC J004542.67-725240.54,558348237999.0,8935.0,SMC_4_3,871.0,11.427708,-72.877917,DCEP,NONE,F,1.9146579504013062,6.0,16.42300033569336,0.009999999776482582,0.3100000023841858,0.009999999776482582,6.0,16.089000701904297,0.004999999888241291,0.3799999952316284,0.009999999776482582,16.0,15.762999534606934,0.004999999888241291,0.21899999678134918,0.013000000268220901,NONE,VMCv20140903,558390906401.0,OGLE-IV,OGLE-SMC-CEP-0774
VMC J004537.15-732124.97,558348238347.0,8926.0,SMC_4_3,871.0,11.405083,-73.356889,DCEP,NONE,FO,1.7466830015182495,6.0,15.927000045776367,0.004999999888241291,0.18000000715255737,0.0,6.0,15.522000312805176,0.003000000026077032,0.14000000059604645,0.009999999776482582,16.0,14.967000007629395,0.004000000189989805,0.0820000022649765,0.007000000216066837,NONE,VMCv20140903,558390905819.0,OGLE-IV,OGLE-SMC-CEP-0765
VMC J004543.24-725735.31,558348238641.0,8936.0,SMC_4_3,871.0,11.430167,-72.959806,DCEP,NONE,FO,1.5929100513458252,6.0,15.890000343322754,0.004000000189989805,0.20999999344348907,0.009999999776482582,6.0,15.64900016784668,0.003000000026077032,0.15000000596046448,0.009999999776482582,16.0,15.41100025177002,0.004000000189989805,0.09200000017881393,0.00800000037997961,NONE,VMCv20140903,558390904248.0,OGLE-IV,OGLE-SMC-CEP-0775
VMC J004541.49-731255.05,558348239568.0,8932.0,SMC_4_3,871.0,11.422875,-73.215278,DCEP,NONE,F,1.8425179719924927,6.0,16.593000411987305,0.013000000268220901,0.27000001072883606,0.10000000149011612,6.0,16.299999237060547,0.010999999940395355,0.3400000035762787,0.03999999910593033,16.0,15.927000045776367,0.006000000052154064,0.2460000067949295,0.013000000268220901,NONE,VMCv20140903,558390904936.0,OGLE-IV,OGLE-SMC-CEP-0771
VMC J004540.25-733416.66,558348240823.0,8931.0,SMC_4_3,871.0,11.417708,-73.571278,DCEP,NONE,F,2.1539459228515625,6.0,15.968000411987305,0.004999999888241291,0.6100000143051147,0.009999999776482582,6.0,15.697999954223633,0.004999999888241291,0.3199999928474426,0.009999999776482582,16.0,15.480999946594238,0.007000000216066837,0.23999999463558197,0.009999999776482582,NONE,VMCv20140903,558390906346.0,OGLE-IV,OGLE-SMC-CEP-0770
VMC J004542.37-731815.51,558348240838.0,8934.0,SMC_4_3,871.0,11.426375,-73.304278,DCEP,NONE,F,2.1061770915985107,6.0,16.236000061035156,0.007000000216066837,0.41999998688697815,0.019999999552965164,6.0,15.873000144958496,0.013000000268220901,0.1899999976158142,0.019999999552965164,16.0,15.467000007629395,0.004000000189989805,0.1860000044107437,0.008999999612569809,NONE,VMCv20140903,558390906357.0,OGLE-IV,OGLE-SMC-CEP-0773
VMC J004547.59-725319.68,558348241891.0,8939.0,SMC_4_3,871.0,11.448292,-72.888806,DCEP,NONE,F,1.6344770193099976,6.0,16.743999481201172,0.029999999329447746,0.36000001430511475,0.03999999910593033,6.0,16.29199981689453,0.013000000268220901,0.4099999964237213,0.03999999910593033,16.0,16.006999969482422,0.008999999612569809,0.28999999165534973,0.014000000432133675,NONE,VMCv20140903,558390907790.0,OGLE-IV,OGLE-SMC-CEP-0778
VMC J004543.75-732355.52,558348243031.0,8937.0,SMC_4_3,871.0,11.432292,-73.39875,DCEP,NONE,F,8.849200248718262,6.0,14.109999656677246,0.003000000026077032,0.23999999463558197,0.0,6.0,13.82800006866455,0.00800000037997961,0.20999999344348907,0.019999999552965164,16.0,13.4399995803833,0.0020000000949949026,0.21199999749660492,0.004000000189989805,NONE,VMCv20140903,558390908634.0,OGLE-IV,OGLE-SMC-CEP-0776
VMC J004545.76-733215.11,558348244770.0,8938.0,SMC_4_3,871.0,11.440667,-73.537528,DCEP,NONE,F,1.5049229860305786,6.0,16.917999267578125,0.007000000216066837,0.25999999046325684,0.009999999776482582,6.0,16.6200008392334,0.007000000216066837,0.2199999988079071,0.009999999776482582,16.0,16.264999389648438,0.010999999940395355,0.14499999582767487,0.029999999329447746,NONE,VMCv20140903,558390911243.0,OGLE-IV,OGLE-SMC-CEP-0777
VMC J004553.62-724945.04,558348246310.0,8951.0,SMC_4_3,871.0,11.473417,-72.829167,DCEP,NONE,FO,1.3262380361557007,6.0,16.128999710083008,0.017999999225139618,0.28999999165534973,0.019999999552965164,6.0,15.913999557495117,0.00800000037997961,0.18000000715255737,0.009999999776482582,16.0,15.666999816894531,0.009999999776482582,0.11100000143051147,0.026000000536441803,NONE,VMCv20140903,558390912095.0,OGLE-IV,OGLE-SMC-CEP-0790
VMC J004552.82-725334.67,558348246315.0,8949.0,SMC_4_3,871.0,11.470083,-72.892972,DCEP,NONE,F,0.9653580188751221,6.0,17.25,0.012000000104308128,0.23000000417232513,0.05000000074505806,6.0,16.965999603271484,0.014999999664723873,0.3100000023841858,0.03999999910593033,16.0,16.716999053955078,0.012000000104308128,0.1860000044107437,0.020999999716877937,NONE,VMCv20140903,558390912168.0,OGLE-IV,OGLE-SMC-CEP-0788
VMC J004551.03-730656.81,558348246458.0,8945.0,SMC_4_3,871.0,11.462625,-73.115778,DCEP,NONE,F,1.7149289846420288,6.0,16.610000610351562,0.006000000052154064,0.4000000059604645,0.009999999776482582,6.0,16.336999893188477,0.006000000052154064,0.3199999928474426,0.0,16.0,16.007999420166016,0.007000000216066837,0.2329999953508377,0.024000000208616257,NONE,VMCv20140903,558390912077.0,OGLE-IV,OGLE-SMC-CEP-0784
VMC J004549.45-732345.57,558348246810.0,8942.0,SMC_4_3,871.0,11.456083,-73.395972,DCEP,NONE,FO/SO,0.6551550030708313,6.0,17.179000854492188,0.03200000151991844,0.15000000596046448,0.05000000074505806,6.0,16.96299934387207,0.008999999612569809,0.15000000596046448,0.009999999776482582,16.0,16.743000030517578,0.012000000104308128,0.09799999743700027,0.023000000044703484,NONE,VMCv20140903,558390913815.0,OGLE-IV,OGLE-SMC-CEP-0781
VMC J004552.77-725936.76,558348247380.0,8948.0,SMC_4_3,871.0,11.469875,-72.993528,DCEP,NONE,F,1.9276219606399536,6.0,16.518999099731445,0.03799999877810478,0.25999999046325684,0.05000000074505806,6.0,16.191999435424805,0.006000000052154064,0.25,0.019999999552965164,16.0,15.871999740600586,0.007000000216066837,0.2770000100135803,0.01600000075995922,NONE,VMCv20140903,558390913325.0,OGLE-IV,OGLE-SMC-CEP-0787
VMC J004550.76-732727.27,558348248413.0,8943.0,SMC_4_3,871.0,11.461542,-73.457583,DCEP,NONE,FO,1.1142489910125732,6.0,16.514999389648438,0.004000000189989805,0.07000000029802322,0.009999999776482582,6.0,16.27199935913086,0.006000000052154064,0.05999999865889549,0.009999999776482582,16.0,15.979000091552734,0.007000000216066837,0.023000000044703484,0.008999999612569809,NONE,VMCv20140903,558390915023.0,OGLE-IV,OGLE-SMC-CEP-0782
VMC J004551.71-732356.84,558348248929.0,8946.0,SMC_4_3,871.0,11.465458,-73.399111,DCEP,NONE,FO,0.8588979840278625,6.0,17.124000549316406,0.012000000104308128,0.3199999928474426,0.029999999329447746,6.0,16.85700035095215,0.03700000047683716,0.1599999964237213,0.05000000074505806,16.0,16.509000778198242,0.009999999776482582,0.13099999725818634,0.017000000923871994,NONE,VMCv20140903,558390916010.0,OGLE-IV,OGLE-SMC-CEP-0785
VMC J004550.95-733140.21,558348249163.0,8944.0,SMC_4_3,871.0,11.462333,-73.527833,DCEP,NONE,FO,1.7316230535507202,6.0,15.930000305175781,0.003000000026077032,0.20999999344348907,0.009999999776482582,6.0,15.652000427246094,0.004999999888241291,0.15000000596046448,0.009999999776482582,16.0,15.375,0.004999999888241291,0.11100000143051147,0.009999999776482582,NONE,VMCv20140903,558390914832.0,OGLE-IV,OGLE-SMC-CEP-0783
VMC J004553.66-730915.76,558348251313.0,8952.0,SMC_4_3,871.0,11.473625,-73.154361,DCEP,NONE,F,2.268857955932617,6.0,16.31800079345703,0.004000000189989805,0.5,0.019999999552965164,6.0,16.017000198364258,0.009999999776482582,0.33000001311302185,0.03999999910593033,16.0,15.623000144958496,0.006000000052154064,0.2529999911785126,0.013000000268220901,NONE,VMCv20140903,558390920007.0,OGLE-IV,OGLE-SMC-CEP-0791
VMC J004556.64-731045.53,558348251424.0,8957.0,SMC_4_3,871.0,11.486042,-73.179306,DCEP,NONE,F,1.2698580026626587,6.0,17.423999786376953,0.03500000014901161,0.4099999964237213,0.07000000029802322,6.0,16.992000579833984,0.01600000075995922,0.23000000417232513,0.029999999329447746,16.0,16.66900062561035,0.012000000104308128,0.2240000069141388,0.02199999988079071,NONE,VMCv20140903,558390917152.0,OGLE-IV,OGLE-SMC-CEP-0796
VMC J004556.30-731001.20,558348251550.0,8956.0,SMC_4_3,871.0,11.484625,-73.166972,DCEP,NONE,F,5.639167785644531,6.0,15.064000129699707,0.019999999552965164,0.28999999165534973,0.05999999865889549,6.0,14.75,0.010999999940395355,0.14000000059604645,0.029999999329447746,16.0,14.303999900817871,0.003000000026077032,0.15800000727176666,0.004999999888241291,NONE,VMCv20140903,558390920039.0,OGLE-IV,OGLE-SMC-CEP-0795
VMC J004557.68-725517.40,558348252090.0,8959.0,SMC_4_3,871.0,11.490375,-72.9215,DCEP,NONE,F,2.2992310523986816,6.0,15.407999992370605,0.006000000052154064,0.07999999821186066,0.009999999776482582,6.0,15.20199966430664,0.004000000189989805,0.03999999910593033,0.009999999776482582,16.0,14.956999778747559,0.004000000189989805,0.07199999690055847,0.008999999612569809,NONE,VMCv20140903,558390919201.0,OGLE-IV,OGLE-SMC-CEP-0798
VMC J004555.99-730945.19,558348252189.0,8955.0,SMC_4_3,871.0,11.48325,-73.162556,DCEP,NONE,F,1.8470909595489502,6.0,16.10700035095215,0.014999999664723873,0.2199999988079071,0.03999999910593033,6.0,15.928000450134277,0.008999999612569809,0.23999999463558197,0.03999999910593033,16.0,15.637999534606934,0.007000000216066837,0.21699999272823334,0.017000000923871994,NONE,VMCv20140903,558390920061.0,OGLE-IV,OGLE-SMC-CEP-0794
VMC J004559.67-725120.33,558348252559.0,8965.0,SMC_4_3,871.0,11.498625,-72.855667,DCEP,NONE,F,3.5697638988494873,6.0,15.465999603271484,0.004999999888241291,0.30000001192092896,0.009999999776482582,6.0,15.163999557495117,0.006000000052154064,0.23000000417232513,0.019999999552965164,16.0,14.85099983215332,0.004999999888241291,0.21799999475479126,0.00800000037997961,NONE,VMCv20140903,558390918357.0,OGLE-IV,OGLE-SMC-CEP-0805
VMC J004600.22-731032.86,558348254018.0,8967.0,SMC_4_3,871.0,11.501,-73.175778,DCEP,NONE,SO,0.7825959920883179,6.0,16.42300033569336,0.003000000026077032,0.05999999865889549,0.009999999776482582,6.0,16.20800018310547,0.004000000189989805,0.029999999329447746,0.009999999776482582,16.0,15.984999656677246,0.004999999888241291,0.020999999716877937,0.007000000216066837,NONE,VMCv20140903,558390920487.0,OGLE-IV,OGLE-SMC-CEP-0807
VMC J004559.04-731018.51,558348254305.0,8963.0,SMC_4_3,871.0,11.496083,-73.171806,DCEP,NONE,F,2.123755931854248,6.0,16.2450008392334,0.012000000104308128,0.25999999046325684,0.019999999552965164,6.0,15.880000114440918,0.004999999888241291,0.15000000596046448,0.009999999776482582,16.0,15.45199966430664,0.004000000189989805,0.164000004529953,0.00800000037997961,NONE,VMCv20140903,558390920491.0,OGLE-IV,OGLE-SMC-CEP-0803
VMC J004557.06-733448.47,558348254815.0,8958.0,SMC_4_3,871.0,11.487792,-73.580139,DCEP,NONE,FO,2.623163938522339,6.0,15.317999839782715,0.003000000026077032,0.14000000059604645,0.009999999776482582,6.0,15.055000305175781,0.003000000026077032,0.10000000149011612,0.009999999776482582,16.0,14.744000434875488,0.003000000026077032,0.07699999958276749,0.006000000052154064,NONE,VMCv20140903,558390920477.0,OGLE-IV,OGLE-SMC-CEP-0797
VMC J004558.88-732308.25,558348255369.0,8961.0,SMC_4_3,871.0,11.495333,-73.385639,DCEP,NONE,F,8.140899658203125,6.0,14.574999809265137,0.009999999776482582,0.41999998688697815,0.009999999776482582,6.0,14.192999839782715,0.0020000000949949026,0.28999999165534973,0.009999999776482582,16.0,13.678999900817871,0.003000000026077032,0.2460000067949295,0.003000000026077032,NONE,VMCv20140903,558390921082.0,OGLE-IV,OGLE-SMC-CEP-0801
VMC J004602.26-730655.33,558348255479.0,8970.0,SMC_4_3,871.0,11.509458,-73.115361,DCEP,NONE,F,1.7293699979782104,6.0,16.503999710083008,0.012000000104308128,0.5400000214576721,0.05999999865889549,6.0,16.191999435424805,0.007000000216066837,0.4300000071525574,0.029999999329447746,16.0,15.850000381469727,0.006000000052154064,0.23999999463558197,0.012000000104308128,NONE,VMCv20140903,558390922215.0,OGLE-IV,OGLE-SMC-CEP-0810
VMC J004559.00-732141.77,558348255816.0,8962.0,SMC_4_3,871.0,11.495875,-73.361583,DCEP,NONE,F,1.2067509889602661,6.0,17.23200035095215,0.02500000037252903,0.4399999976158142,0.05999999865889549,6.0,16.72100067138672,0.01899999938905239,0.27000001072883606,0.019999999552965164,16.0,16.47599983215332,0.010999999940395355,0.20999999344348907,0.017000000923871994,NONE,VMCv20140903,558390921236.0,OGLE-IV,OGLE-SMC-CEP-0802
VMC J004603.99-724727.37,558348255921.0,8975.0,SMC_4_3,871.0,11.516625,-72.790917,DCEP,NONE,F,1.863867998123169,6.0,16.37299919128418,0.006000000052154064,0.5600000023841858,0.019999999552965164,6.0,16.010000228881836,0.017000000923871994,0.25999999046325684,0.019999999552965164,16.0,15.8149995803833,0.00800000037997961,0.28999999165534973,0.012000000104308128,NONE,VMCv20140903,558390921731.0,OGLE-IV,OGLE-SMC-CEP-0815
VMC J004600.88-731616.30,558348256003.0,8968.0,SMC_4_3,871.0,11.50375,-73.271194,DCEP,NONE,FO,1.3572169542312622,6.0,16.01300048828125,0.008999999612569809,0.20000000298023224,0.03999999910593033,6.0,15.800000190734863,0.004000000189989805,0.10999999940395355,0.009999999776482582,16.0,15.574999809265137,0.004999999888241291,0.0729999989271164,0.007000000216066837,NONE,VMCv20140903,558390921786.0,OGLE-IV,OGLE-SMC-CEP-0808
VMC J004603.71-730356.87,558348256496.0,8974.0,SMC_4_3,871.0,11.515458,-73.065806,DCEP,NONE,F,1.896664023399353,6.0,16.53499984741211,0.004999999888241291,0.3799999952316284,0.019999999552965164,6.0,16.236000061035156,0.006000000052154064,0.25999999046325684,0.009999999776482582,16.0,15.873000144958496,0.006000000052154064,0.17900000512599945,0.010999999940395355,NONE,VMCv20140903,558390922235.0,OGLE-IV,OGLE-SMC-CEP-0814
VMC J004606.81-724055.90,558348256540.0,10926.0,SMC_4_3,871.0,11.528083,-72.682139,DCEP,NONE,F,1.1545350551605225,6.0,16.665000915527344,0.004999999888241291,0.30000001192092896,0.009999999776482582,6.0,16.253999710083008,0.014999999664723873,0.1599999964237213,0.019999999552965164,16.0,15.888999938964844,0.007000000216066837,0.09000000357627869,0.013000000268220901,1,VMCv20140903,558390923638.0,OGLE-IV,OGLE-SMC-CEP-0821
VMC J004600.16-725533.72,558348256618.0,8966.0,SMC_4_3,871.0,11.500708,-72.926028,DCEP,NONE,F,2.0750129222869873,6.0,16.211000442504883,0.004999999888241291,0.5,0.009999999776482582,6.0,15.82699966430664,0.007000000216066837,0.36000001430511475,0.009999999776482582,16.0,15.58899974822998,0.007000000216066837,0.26600000262260437,0.014999999664723873,NONE,VMCv20140903,558390921646.0,OGLE-IV,OGLE-SMC-CEP-0806
VMC J004602.02-731529.42,558348256852.0,8969.0,SMC_4_3,871.0,11.508458,-73.258167,DCEP,NONE,FO,1.5984070301055908,6.0,16.29800033569336,0.009999999776482582,0.23999999463558197,0.009999999776482582,6.0,15.998000144958496,0.003000000026077032,0.17000000178813934,0.009999999776482582,16.0,15.61299991607666,0.004999999888241291,0.12300000339746475,0.010999999940395355,NONE,VMCv20140903,558390922587.0,OGLE-IV,OGLE-SMC-CEP-0809
VMC J004603.66-730525.66,558348256880.0,8973.0,SMC_4_3,871.0,11.515292,-73.090444,DCEP,NONE,F,2.4591169357299805,6.0,15.942000389099121,0.07699999958276749,0.3400000035762787,0.09000000357627869,6.0,15.73799991607666,0.004999999888241291,0.5400000214576721,0.0,16.0,15.423999786376953,0.007000000216066837,0.27399998903274536,0.00800000037997961,NONE,VMCv20140903,558390922743.0,OGLE-IV,OGLE-SMC-CEP-0813
VMC J004604.17-730848.80,558348257214.0,8976.0,SMC_4_3,871.0,11.517417,-73.146889,DCEP,NONE,F,1.7030600309371948,6.0,16.711999893188477,0.012000000104308128,0.47999998927116394,0.09000000357627869,6.0,16.422000885009766,0.009999999776482582,0.3499999940395355,0.03999999910593033,16.0,16.020999908447266,0.008999999612569809,0.1599999964237213,0.024000000208616257,NONE,VMCv20140903,558390923573.0,OGLE-IV,OGLE-SMC-CEP-0816
VMC J004604.83-731423.20,558348258243.0,8979.0,SMC_4_3,871.0,11.520167,-73.23975,DCEP,NONE,FO,1.5259809494018555,6.0,16.030000686645508,0.020999999716877937,0.14000000059604645,0.019999999552965164,6.0,15.699000358581543,0.014999999664723873,0.1599999964237213,0.009999999776482582,16.0,15.460000038146973,0.004999999888241291,0.10100000351667404,0.009999999776482582,NONE,VMCv20140903,558390925208.0,OGLE-IV,OGLE-SMC-CEP-0819
VMC J004603.38-733109.30,558348259343.0,8972.0,SMC_4_3,871.0,11.514125,-73.51925,DCEP,NONE,FO/SO,0.6907830238342285,6.0,17.093000411987305,0.023000000044703484,0.27000001072883606,0.03999999910593033,6.0,16.91900062561035,0.008999999612569809,0.18000000715255737,0.019999999552965164,16.0,16.642000198364258,0.008999999612569809,0.1599999964237213,0.02199999988079071,NONE,VMCv20140903,558390925186.0,OGLE-IV,OGLE-SMC-CEP-0812
VMC J004604.92-731914.51,558348259457.0,8980.0,SMC_4_3,871.0,11.520542,-73.320667,DCEP,NONE,F,5.662322044372559,6.0,14.781999588012695,0.03400000184774399,0.4000000059604645,0.05000000074505806,6.0,14.527000427246094,0.032999999821186066,0.1899999976158142,0.05999999865889549,16.0,14.201000213623047,0.003000000026077032,0.26600000262260437,0.014999999664723873,NONE,VMCv20140903,558390925987.0,OGLE-IV,OGLE-SMC-CEP-0820
VMC J004604.20-732713.79,558348259790.0,8977.0,SMC_4_3,871.0,11.5175,-73.453861,DCEP,NONE,F,2.125296115875244,6.0,16.167999267578125,0.007000000216066837,0.25999999046325684,0.019999999552965164,6.0,15.87399959564209,0.006000000052154064,0.18000000715255737,0.009999999776482582,16.0,15.505999565124512,0.004000000189989805,0.15700000524520874,0.007000000216066837,NONE,VMCv20140903,558390926401.0,OGLE-IV,OGLE-SMC-CEP-0817
VMC J004607.26-725400.09,558348260194.0,8982.0,SMC_4_3,871.0,11.530292,-72.9,DCEP,NONE,FO,0.9275439977645874,6.0,16.496999740600586,0.008999999612569809,0.2199999988079071,0.009999999776482582,6.0,16.308000564575195,0.00800000037997961,0.17000000178813934,0.029999999329447746,16.0,16.08799934387207,0.006000000052154064,0.09700000286102295,0.013000000268220901,NONE,VMCv20140903,558390926043.0,OGLE-IV,OGLE-SMC-CEP-0823
VMC J004606.99-731022.46,558348260299.0,8981.0,SMC_4_3,871.0,11.529208,-73.172889,DCEP,NONE,FO/SO,1.428871989250183,6.0,16.236000061035156,0.007000000216066837,0.20999999344348907,0.009999999776482582,6.0,15.982000350952148,0.004999999888241291,0.18000000715255737,0.009999999776482582,16.0,15.651000022888184,0.008999999612569809,0.08900000154972076,0.012000000104308128,NONE,VMCv20140903,558390927029.0,OGLE-IV,OGLE-SMC-CEP-0822
VMC J004611.01-724610.52,558348260522.0,8987.0,SMC_4_3,871.0,11.545875,-72.769583,DCEP,NONE,FO,0.928879976272583,6.0,16.889999389648438,0.008999999612569809,0.17000000178813934,0.009999999776482582,6.0,16.618000030517578,0.008999999612569809,0.17000000178813934,0.009999999776482582,16.0,16.349000930786133,0.008999999612569809,0.10899999737739563,0.017999999225139618,NONE,VMCv20140903,558390926757.0,OGLE-IV,OGLE-SMC-CEP-0829
VMC J004604.39-732742.39,558348260545.0,8978.0,SMC_4_3,871.0,11.518292,-73.461778,DCEP,NONE,FO,1.7622450590133667,6.0,15.831000328063965,0.006000000052154064,0.1599999964237213,0.009999999776482582,6.0,15.572999954223633,0.004000000189989805,0.12999999523162842,0.009999999776482582,16.0,15.23799991607666,0.004000000189989805,0.0989999994635582,0.00800000037997961,NONE,VMCv20140903,558390926407.0,OGLE-IV,OGLE-SMC-CEP-0818
VMC J004555.47-733023.64,558348261190.0,8954.0,SMC_4_3,871.0,11.481458,-73.5065,DCEP,NONE,F,8.040002822875977,6.0,14.300999641418457,0.019999999552965164,0.4399999976158142,0.009999999776482582,6.0,14.005999565124512,0.020999999716877937,0.33000001311302185,0.05000000074505806,16.0,13.597999572753906,0.010999999940395355,0.2680000066757202,0.004999999888241291,NONE,VMCv20140903,558390927645.0,OGLE-IV,OGLE-SMC-CEP-0793
VMC J004612.19-724409.63,558348261440.0,8993.0,SMC_4_3,871.0,11.550792,-72.736,DCEP,NONE,F,0.9508470296859741,6.0,17.579999923706055,0.012000000104308128,0.20999999344348907,0.019999999552965164,6.0,17.297000885009766,0.01600000075995922,0.17000000178813934,0.019999999552965164,16.0,17.014999389648438,0.017000000923871994,0.17800000309944153,0.017999999225139618,NONE,VMCv20140903,558390927194.0,OGLE-IV,OGLE-SMC-CEP-0835
